Price,Close,High,Low,Open,Volume
Ticker,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS,NESTLEIND.NS
Date,,,,,
2021-01-01,872.2166137695312,875.4926456582691,865.3786163638175,869.3329832273156,1005720
2021-01-04,868.7776489257812,880.6927438840636,866.499066408805,874.3109124066428,1240700
2021-01-05,877.30078125,880.2199009427006,864.054985671326,867.148954782223,1673460
2021-01-06,875.2681884765625,879.2745488717368,871.23816858635,875.0223605525064,1154120
2021-01-07,856.9286499023438,879.9836153097223,853.2792017533128,879.2272616699046,2412100
2021-01-08,865.3880615234375,867.4562473993897,850.9107603917719,861.6558631497464,3032700
2021-01-11,869.4158325195312,876.7147292183838,859.8029217349132,867.456364631844,2291100
2021-01-12,850.8683471679688,871.7085542536248,848.5472352303307,870.2927354089353,2831320
2021-01-13,851.8232421875,863.9108781674055,849.2563023954824,852.7993983262894,2187740
2021-01-14,857.1791381835938,861.7551148315646,853.2271373672264,853.2271373672264,1169760
2021-01-15,843.0634765625,862.6816967028966,841.4561891543602,856.1131291843624,1928020
2021-01-18,833.452880859375,854.4089588639766,829.9571042990345,843.8174697103424,2413480
2021-01-19,839.3148193359375,842.4254081793599,835.3108248737508,838.1471943979401,1256980
2021-01-20,835.844970703125,848.0744477501189,833.0913518356449,839.8962262585012,1476620
2021-01-21,837.4996337890625,846.1836502828841,834.6183686728963,840.0381824316676,1419540
2021-01-22,831.510009765625,845.3467739710466,829.6380244840174,840.6998763516873,1965000
2021-01-25,823.2681274414062,836.7290536416839,814.5037266847704,834.4599348205592,2328720
2021-01-27,829.0755004882812,831.8929421906686,819.7225565737876,825.9956692352476,1328040
2021-01-28,821.9633178710938,828.2198691473714,813.2344071544785,825.8562279682978,1781100
2021-01-29,806.4744262695312,825.7546648629936,801.8086005664734,821.8404609493405,2257760
2021-02-01,807.7837524414062,816.6710077235508,803.6379170130197,813.0924807425845,1688120
2021-02-02,812.634033203125,820.1834892809368,806.2143468277532,810.7312905124237,2605960
2021-02-03,811.5042114257812,817.2998642545797,806.0489090797302,813.0949373341256,2246500
2021-02-04,807.1361694335938,814.3665105823882,806.1174262762638,813.0878015292968,1842000
2021-02-05,809.1098022460938,811.5419982376463,803.7798375843362,809.8330902919826,1961940
2021-02-08,813.9528198242188,817.1059375990126,808.4195571813012,812.1470235443809,2432140
2021-02-09,818.7156982421875,827.7471621865838,810.7289452598465,813.6125760312156,2420240
2021-02-10,812.0217895507812,824.2867553451905,807.7270722041716,819.7201846526189,2331520
2021-02-11,823.1261596679688,824.7901721875107,810.7288739960384,812.6150549231346,1307320
2021-02-12,817.5504150390625,828.172604606566,814.9834753380115,823.0245872140687,1090560
2021-02-15,826.3218994140625,827.5935684387541,815.8368189381172,820.1362686070227,2202380
2021-02-16,813.9080810546875,834.1763059280264,810.2137372694084,829.8744901491884,4595480
2021-02-17,791.4037475585938,798.9106738315978,772.9106223163683,798.9106738315978,11986860
2021-02-18,773.6055297851562,798.9106850370007,770.5469920771072,792.10338718541,5021320
2021-02-19,774.1586303710938,778.3327996783827,766.4319016518377,776.6924466441808,2605500
2021-02-22,760.9175415039062,781.4197624860564,757.5280593280075,775.7966509694947,4298300
2021-02-23,764.3993530273438,768.419909831507,756.4645917533516,762.5580669264548,2859960
2021-02-24,772.7286376953125,774.2343047807313,761.0924371316772,769.7433866734327,1686840
2021-02-25,761.7495727539062,774.0121157160974,761.0924735693864,770.830663863902,3714260
2021-02-26,761.1680908203125,769.8095188701049,756.5495268539876,758.7524565283148,4537460
2021-03-01,770.1900634765625,773.7426228684611,761.0924114626941,767.5215035214115,1814360
2021-03-02,783.601318359375,785.6742360475027,770.0623763441522,770.6414568240909,2461940
2021-03-03,789.4207763671875,790.4016644412811,782.2069383778693,789.6925720389713,1857460
2021-03-04,787.650390625,789.8320269089899,777.4016166487671,787.4021967494924,2599620
2021-03-05,793.3751220703125,796.0743819421857,777.9216053970612,780.7579749289217,2054820
2021-03-08,796.6629028320312,798.9107279280248,785.0597673732295,790.6403496533683,1836840
2021-03-09,799.4212036132812,801.2719530283701,787.5652008358715,799.392869927736,1854340
2021-03-10,800.3974609375,803.6380037726806,793.4743466661438,801.2601668885284,1275760
2021-03-12,790.5174560546875,804.1036614453172,787.0925421659385,802.5507329746912,1698280
2021-03-15,795.7457885742188,797.9581242917601,786.147016835471,797.9581242917601,1379660
2021-03-16,791.439208984375,804.5834427329776,789.2197753482409,795.8379705293582,1689400
2021-03-17,777.9097290039062,793.710693072612,772.4402888086087,793.710693072612,3143460
2021-03-18,765.8788452148438,785.9083385762265,764.8742976977808,778.4841622890177,1927300
2021-03-19,777.6781616210938,784.4925580468156,759.6743240622071,765.8197915250626,3988320
2021-03-22,784.1638793945312,788.2742254523184,772.9578211646835,777.6851028765415,2175720
2021-03-23,788.5746459960938,791.8199212358955,780.3042665001452,783.5471757901473,2007160
2021-03-24,777.5481567382812,792.7557871425521,776.1843311623654,784.7288709366671,1511100
2021-03-25,764.4061889648438,783.9960167890199,761.8487133867774,776.4560254990243,2174080
2021-03-26,783.3934326171875,785.601036533441,768.372481472147,770.4997585206822,2531560
2021-03-30,811.43798828125,815.6239874294191,785.2015721148595,785.2015721148595,2978040
2021-03-31,811.4475708007812,817.7726776075319,801.3477355360576,817.7726776075319,2206620
2021-04-01,807.5687255859375,812.5512997629932,802.1063830207131,811.4474977749138,1663520
2021-04-05,797.9913330078125,810.7289706575825,790.5860263055084,810.7289706575825,1631140
2021-04-06,807.5001831054688,809.3107114111302,794.1834083940998,799.3834188062041,1283860
2021-04-07,823.0127563476562,844.5738841442785,804.8198172133807,808.3652789632193,3569300
2021-04-08,836.2515869140625,839.5181554533387,819.0892191986541,823.7313854703532,2360120
2021-04-09,831.6423950195312,843.7726173882459,827.2743908523175,832.5263944889416,1478880
2021-04-12,827.3547973632812,832.9471516195448,819.7627541961376,821.3724076887671,1150640
2021-04-13,811.6201171875,831.9994269047902,805.5337404357946,831.3872229932417,2210540
2021-04-15,797.7596435546875,822.547177727246,793.0016612858938,819.0017157542837,2366280
2021-04-16,815.5555419921875,819.4744779210524,797.152262265217,802.1726343183934,1883800
2021-04-19,807.8902587890625,814.9835488879462,801.2744288660492,813.1422630175483,1018760
2021-04-20,808.15966796875,823.4926369299116,798.4404048557781,823.4926369299116,2073740
2021-04-22,793.7319946289062,812.6198303537175,782.4243145515978,812.6198303537175,4088620
2021-04-23,785.9437866210938,794.1503998789309,784.9652645275365,793.4743730861006,1372000
2021-04-26,797.5209350585938,798.6743642693017,787.7377917822199,794.1385506401209,3047240
2021-04-27,793.190673828125,800.328858246461,791.8197504801076,798.8634123390273,893020
2021-04-28,786.3267211914062,795.6536403593781,785.2488869286585,793.0016417935202,1737520
2021-04-29,784.3660278320312,794.4447411834561,783.2942242517119,792.7527037335099,1604140
2021-04-30,775.1785278320312,787.5339466542642,772.6000026159127,784.2448503944976,1955660
2021-05-03,784.5657348632812,787.8072548558474,773.4389472605969,777.5906851851715,1280960
2021-05-04,786.459716796875,789.9484016753996,778.5412045392927,784.7319970890351,2115920
2021-05-05,786.585693359375,789.4731169819961,782.2224148420746,787.1465147381527,706440
2021-05-06,794.5875244140625,797.0685764635679,785.435620688025,785.435620688025,1406380
2021-05-07,796.6668701171875,798.4136206058845,792.0873505505613,797.9596720300668,753320
2021-05-10,797.9002685546875,800.8804084974022,792.325009474878,799.9298086060106,953160
2021-05-11,801.8356323242188,805.5857552328292,794.2427285618435,796.079757904033,1201260
2021-05-12,794.6017456054688,801.2321568971277,789.948540390195,797.0899339553067,1211520
2021-05-14,818.663818359375,820.3677501895106,789.2356020797696,794.5589385485434,1931640
2021-05-17,809.8136596679688,822.2688733625369,808.0384214037753,818.4664739481436,1214060
2021-05-18,816.5938720703125,819.84252871039,810.0061636078951,813.723041763286,1108780
2021-05-19,829.3674926757812,830.1113092000089,816.8979482331958,816.8979482331958,1768740
2021-05-20,821.572509765625,831.7581538942958,818.5614455156186,829.8736060802707,985060
2021-05-21,831.6369018554688,834.151256688469,821.3300545322578,826.3254607167617,1345200
2021-05-24,825.135009765625,835.959978041042,822.3045613494666,827.024315517006,1144120
2021-05-25,832.5400390625,844.075576755007,828.0698296416325,831.6322000207806,1439040
2021-05-26,833.73779296875,837.3524393255973,825.5008668155793,832.5400279705036,916060
2021-05-27,843.5005493164062,850.786876370408,828.6997025047455,834.1513787877465,2393260
2021-05-28,832.2216186523438,846.7159454916706,831.7748645746913,844.6079624852722,1063240
2021-05-31,841.0694580078125,843.4316849172416,827.7467860179097,832.2027232052199,1140460
2021-06-01,844.0614013671875,846.5092077043047,830.7839274852531,836.48039040176,1155020
2021-06-02,839.0706787109375,846.6612042963344,832.2548942942823,832.5448202749759,1485240
2021-06-03,846.0053100585938,848.6456266377031,834.6266578462175,838.9043571176388,1007980
2021-06-04,828.2957763671875,841.585144947844,826.0713469811471,840.8555432490657,4036440
2021-06-07,833.3218383789062,836.0524336883162,824.8115806649137,830.5650760490229,988720
2021-06-08,830.9478149414062,837.1433654366383,827.183418813922,833.2031106654463,948940
2021-06-09,834.4912109375,837.7446830948194,828.9230884325373,829.8736883045929,837560
2021-06-10,834.4412841796875,840.0926071813453,831.299558676194,832.9631083933848,841060
2021-06-11,833.5049438476562,836.9556258470881,825.3582964013399,836.9556258470881,979940
2021-06-14,835.4584350585938,837.9537596406205,827.8583939732215,829.9402099453127,730460
2021-06-15,840.5584106445312,841.7561757509359,832.2976955430695,838.7142445959422,943920
2021-06-16,853.8858642578125,858.7956917897114,837.1481929836941,838.9139160291815,2339240
2021-06-17,858.3465576171875,864.5373509796952,850.7868980978336,851.4998480124408,1515740
2021-06-18,839.8858032226562,860.2429353943113,836.5278372256697,858.3441145845908,2953400
2021-06-21,838.8639526367188,841.7585128202862,832.3927490544858,838.020283699092,803600
2021-06-22,828.7591552734375,843.560002804413,827.4972199706777,839.8550187755242,1410640
2021-06-23,827.7254028320312,834.6267678493873,825.5960681972583,831.7725891385321,741680
2021-06-24,837.466552734375,839.8549464015731,823.3335167815238,827.7371774385545,1300900
2021-06-25,832.0933227539062,838.9043496459817,828.6854014774896,835.1138444293451,780000
2021-06-28,832.0670776367188,837.4783713005991,829.5646168576908,832.1098383794362,809000
2021-06-29,836.4921875,843.6573101798631,831.2828612184682,836.0525118909178,1421920
2021-06-30,838.0963745117188,843.4197104227538,835.3396117599267,838.4290612486546,1031340
2021-07-01,838.7238159179688,842.4691819361782,835.0782443252907,837.9538323009772,534000
2021-07-02,836.6228637695312,840.3302262108173,831.1093965137785,840.2827078246485,614460
2021-07-05,838.4932861328125,841.8512524467678,832.8823446661651,836.7703238054364,686440
2021-07-06,830.3536376953125,838.3268046873626,827.8297675142326,838.21749499952,1251020
2021-07-07,842.0864868164062,846.0338782772858,825.1325753884545,827.0218810126277,1090380
