Price,Close,High,Low,Open,Volume
Ticker,BEL.NS,BEL.NS,BEL.NS,BEL.NS,BEL.NS
Date,,,,,
2021-01-01,38.62397384643555,39.112884465129085,36.85167372791261,36.9738996341037,201696168
2021-01-04,40.121253967285156,40.274039802400516,38.77674840976797,39.418444720896204,105614565
2021-01-05,40.18238067626953,40.71712603702805,39.41845823276239,39.7240265107723,64361523
2021-01-06,40.68656539916992,41.37409657712328,39.617074786996525,40.33516243993033,74098809
2021-01-07,40.25876998901367,41.25187296579628,40.12126584397311,41.0685306087776,46011027
2021-01-08,40.365718841552734,40.8699076717427,40.19765473250128,40.65600885030387,19906347
2021-01-11,41.129642486572266,41.419936001329134,39.586519473016104,40.57961892686416,42426342
2021-01-12,41.08380126953125,41.54215532905585,40.76295482664961,41.2365871216941,32608233
2021-01-13,40.961578369140625,42.07690712815636,40.472667802962484,41.114360735468665,38455479
2021-01-14,42.51997756958008,43.085282790387986,41.11435888097823,41.175471824752904,94302666
2021-01-15,40.77823257446289,42.62692702597084,40.45738263845465,42.38247176361233,44817729
2021-01-18,40.80878448486328,41.32825142220557,39.20454547498331,40.900453886642445,53634528
2021-01-19,41.8782844543457,42.22968737623799,40.976854550369275,41.11435867316729,64391526
2021-01-20,41.40464782714844,42.45886356576192,41.22130900040172,41.96995303384273,39771243
2021-01-21,40.91574478149414,42.107468355178696,40.42683416012004,41.71022716395051,31082454
2021-01-22,40.44211196899414,41.40465496316276,39.999036067398336,40.79351844141753,30823161
2021-01-25,39.93791580200195,41.1754703540567,39.38789233374739,40.86990214913349,22702206
2021-01-27,40.5490608215332,41.06852788449003,39.96847731231458,40.029590261612,55897923
2021-01-28,40.090694427490234,41.160188197414925,39.67817515216476,40.029577999949325,49918659
2021-01-29,39.73929977416992,41.63382915515879,38.8073133208148,39.96847682822388,77617473
2021-02-01,40.85462188720703,41.190750043216994,38.37950940890763,39.72401503901999,47400000
2021-02-02,40.793514251708984,41.80189185689813,40.151817822513976,41.175473664329374,32215686
2021-02-03,42.504703521728516,43.14639998548268,40.99213703248412,41.00741526993319,63440358
2021-02-04,43.07000732421875,43.32974084892829,41.878287359154406,42.70332264406159,55032168
2021-02-05,42.84083557128906,43.75754388808274,42.382481412892226,43.39085916257939,29863140
2021-02-08,43.44269943237305,44.13716535792327,43.05688738411383,43.58159403037764,31927191
2021-02-09,42.57847595214844,43.82851315217528,42.40871668006897,43.65875741233202,48306774
2021-02-10,43.16490936279297,43.93654044502436,42.70193212634853,42.87169138830775,33662136
2021-02-11,41.791412353515625,43.365535752803424,41.54449138227795,42.99515606206501,35392794
2021-02-12,42.05376434326172,42.285252967287875,41.405599021777334,41.930305627640344,24806265
2021-02-15,42.00747299194336,42.578480225432486,41.60622857980773,42.39328859478097,23422254
2021-02-16,41.09695053100586,42.73280698434117,40.91176243340855,42.00747280647217,48715293
2021-02-17,42.93342590332031,43.1340498675174,40.77286638438535,40.77286638438535,46231716
2021-02-18,43.68962478637695,44.41495540714259,42.5476138958295,43.010591188423426,43649379
2021-02-19,41.791412353515625,44.04456930676608,41.0506494398026,43.33467107292824,51636933
2021-02-22,40.21729278564453,42.146363550083706,39.893206580071784,41.822277344510965,28665003
2021-02-23,41.4210319519043,41.8531445272133,40.20185592434097,40.51050978226805,32119296
2021-02-24,42.08463668823242,42.88712901530567,41.72968578148319,41.86858038243646,22656720
2021-02-25,43.73591995239258,44.13716433196589,42.300691112730924,42.31612345301312,59326020
2021-02-26,42.31611633300781,43.936536515644164,41.97659783945355,43.010582125566245,38633409
2021-03-01,45.047698974609375,45.37178171683483,42.578485186757064,42.80997386898581,62059455
2021-03-02,46.760711669921875,47.39344831431598,45.21745268162109,45.664997682261216,106691166
