Price,Close,High,Low,Open,Volume
Ticker,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS
Date,,,,,
2021-01-01,665.8002319335938,668.1556212567118,662.4633555155572,663.9354963055918,1264311
2021-01-04,682.926025390625,684.6435228201926,667.7139053001682,667.7139053001682,5031655
2021-01-05,700.49365234375,701.7204363233362,677.4301135275284,678.2643026730225,6955494
2021-01-06,705.6951293945312,707.1182106398356,692.29868570294,699.7575075450421,3582162
2021-01-07,691.2190551757812,710.3568825356333,689.452498476721,706.627471748383,3284785
2021-01-08,703.6832885742188,708.5413650990811,694.9485627052113,702.1130290456957,2841346
2021-01-11,711.6327514648438,717.4231951951668,702.4073728574396,707.5108056517244,3216546
2021-01-12,705.0573120117188,713.4975618223071,700.9353058640698,713.4975618223071,1607350
2021-01-13,700.0029296875,711.2402827753086,695.390210003674,705.1063629568062,2639680
2021-01-14,693.7708129882812,705.2044023015181,689.5015693344187,699.7574940963664,1995368
2021-01-15,691.7589721679688,703.6833371982727,689.1582259002952,695.2430868215138,2417123
2021-01-18,681.0613403320312,696.1262221862356,676.2032642615969,689.9432435063899,2381523
2021-01-19,685.5759887695312,688.5202704991848,680.8160906005506,682.0919340364209,2016585
2021-01-20,689.8941650390625,698.6288299477252,686.9989432265825,686.9989432265825,2495461
2021-01-21,687.48974609375,698.6780400122174,686.0176053098234,696.8133043919522,2254977
2021-01-22,674.633056640625,695.6355620138465,671.3942990774739,689.6488802727715,2644349
2021-01-25,667.7630615234375,686.5082962598296,653.2870109589879,682.0918740537263,3532317
2021-01-27,670.16748046875,682.091843857969,660.5495067371073,672.277572723322,3629780
2021-01-28,659.32275390625,670.3638094528767,657.6543157544477,666.8797550162532,1964058
2021-01-29,665.3585815429688,672.228571935975,655.7406069730724,661.1384565675774,4598451
2021-02-01,686.0665893554688,700.051925267113,656.0840039953778,665.7019774139518,8383807
2021-02-02,668.4009399414062,698.7761218240412,661.9726041717918,697.3039811179511,6702065
2021-02-03,676.3995971679688,682.0918626021788,666.3890283552222,672.2775911978309,2902411
2021-02-04,667.7630615234375,677.8226898817838,665.5548504203858,672.5229592738359,3379697
2021-02-05,668.8916015625,672.2284775311116,659.9115798936947,669.9220879964214,2759333
2021-02-08,671.34521484375,678.5587401745787,664.6715223545,673.1117716936164,3887493
