Price,Close,High,Low,Open,Volume
Ticker,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
Date,,,,,
2021-01-01,562.593017578125,565.8954503857115,552.7800513424963,559.0546967128538,8229768
2021-01-04,570.2827758789062,575.0477013262881,561.6020871171347,566.1311245959349,11329298
2021-01-05,569.3864135742188,574.3400611188295,566.1311479555069,574.1041731405147,7790158
2021-01-06,571.132080078125,576.4631725300868,562.4986128344071,569.9998060293184,6422080
2021-01-07,567.9240112304688,573.6796557937764,564.2441351392735,571.8397177481788,4555702
2021-01-08,585.7570190429688,587.6441228785387,569.9053583421482,572.7360140955033,11451416
2021-01-11,585.9458618164062,592.5507266033867,579.3881631170769,588.493464037926,7516087
2021-01-12,575.2365112304688,588.6821274968053,572.783241427967,585.9458036066655,6747035
2021-01-13,568.3013916015625,579.8127381984931,563.5364652384865,576.5103060037092,6186661
2021-01-14,572.783203125,577.1235766746343,562.734409351835,568.3013313359314,6730284
2021-01-15,570.1885375976562,581.9829391597037,564.3385029049103,574.6232441029564,8389544
2021-01-18,548.6283569335938,573.0663207394148,545.7977007529302,569.9997765436958,7414570
2021-01-19,562.8759155273438,568.9618372446957,550.4210180199393,553.770673581396,5500391
2021-01-20,561.13037109375,569.5279491179924,559.4791551373726,567.263458931723,5182972
2021-01-21,549.9964599609375,564.9517354758009,547.8734680530953,564.2440715065202,4546393
2021-01-22,542.7311401367188,553.8178765088855,538.3907662371121,549.9965022985759,5591688
2021-01-25,553.2989501953125,560.469922804686,534.9940172226549,544.5238699785128,8149590
2021-01-27,537.6359252929688,552.8271472506243,531.9274471343737,552.8271472506243,8534047
2021-01-28,532.4935302734375,542.0706057876062,519.3310263875441,523.5770102448882,9863454
2021-01-29,553.1102905273438,566.131298883698,522.8222314831536,535.9376296099008,22539938
2021-02-01,556.8372192382812,565.5650749781299,546.8826998631207,562.3569752378163,12621971
2021-02-02,575.0477905273438,582.0772645994515,558.1110202379936,563.2533902687218,15788247
2021-02-03,593.682861328125,611.7990691530775,576.0384294486669,577.9255332306445,23788455
2021-02-04,595.8530883789062,604.8168323846063,590.8994403757562,596.7966403795062,7926593
2021-02-05,598.9195556640625,607.8832985215789,587.9743768950295,597.7401158143892,10981738
2021-02-08,598.8252563476562,608.4494399768474,596.8437627376513,604.722455919386,6479801
2021-02-09,593.5428466796875,608.4385497024488,591.0681882913111,601.4428383440503,5794015
2021-02-10,596.8740234375,601.1095469485239,584.5006179092388,593.0192433338915,6902162
2021-02-11,612.62646484375,617.4806245508775,592.0199591069685,592.0199591069685,11433578
2021-02-12,596.9218139648438,622.8583822456776,592.3531242700914,622.8583822456776,15471776
2021-02-15,597.2548828125,606.5825171724258,593.2573086315892,601.5379855577689,7310676
2021-02-16,600.7289428710938,603.9174514895518,592.9717451189767,600.5861495506811,6137454
2021-02-17,591.3060913085938,601.9186906716113,589.925968893319,598.397017020209,4700733
2021-02-18,586.356689453125,597.016866727175,584.5006668498224,592.0199140762103,5633766
2021-02-19,578.0284423828125,592.3054501384885,572.2224824661548,586.213961685376,7301975
2021-02-22,566.6068725585938,581.4073599302859,561.9430845815995,578.6947515198555,5330343
2021-02-23,574.9351196289062,579.0278504394573,563.4659344401271,566.321336134925,7564187
2021-02-24,572.46044921875,579.9796386657753,567.1303313125436,577.8380874402367,3296243
2021-02-25,580.1699829101562,589.0693524373553,573.6501727252397,577.1718461924038,6261754
2021-02-26,565.9405517578125,591.4012150291204,561.5622927129605,575.7917217486676,15404415
2021-03-01,575.3158569335938,581.3597672188992,568.2725095911709,571.0803328463244,5274758
