Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2021-01-01,663.9057006835938,672.2682665596484,661.8324899943431,670.8706194358238,8810938
2021-01-04,659.689453125,669.9388655323093,651.7694526284428,669.9388655323093,15740192
2021-01-05,664.6744384765625,666.5612850615263,656.4283422342761,661.1803202602692,14386824
2021-01-06,661.8092651367188,670.8706550558015,658.3384071393576,668.54124305908,22134050
2021-01-07,659.805908203125,667.4230735980611,658.0821661778708,667.3764967350231,19894842
2021-01-08,666.9805908203125,671.8024625861511,662.9972733043859,667.143638296372,13768764
2021-01-11,676.2049560546875,682.4711081726593,669.1468835112166,675.5294493534971,17331392
2021-01-12,689.9718017578125,693.0931909419772,675.1101425268274,676.6708371189097,20388156
2021-01-13,685.1499633789062,697.379376386846,681.1666461081561,695.5158467856361,16934650
2021-01-14,684.2647705078125,693.2330066489362,678.3247699468085,685.3828996345541,12297166
2021-01-15,683.286376953125,685.6157887609149,673.2000124513131,684.4277659907799,14165236
2021-01-18,690.9501342773438,700.1513111208578,683.4494394650668,684.8005097174363,42825632
2021-01-19,700.6171875,704.2510927173035,683.4494336192288,695.0033390897886,17360254
2021-01-20,695.0965576171875,699.2894993186317,692.301263149558,699.2894993186317,13346052
2021-01-21,687.0833740234375,696.1913406588754,683.9852447445681,695.0965284124685,26333054
2021-01-22,672.5245361328125,683.8687607747444,670.9405246579323,683.8687607747444,15392364
2021-01-25,681.5159912109375,689.9717673229738,677.9287198278455,682.5642265090312,20344718
2021-01-27,656.7078857421875,685.7323849307226,655.100614048632,683.9154320138233,23556276
2021-01-28,638.9343872070312,652.8410221795793,625.2141734367799,647.5299515080465,42704446
2021-01-29,647.8093872070312,656.3117398258938,635.6964464897477,648.205375817939,28704502
2021-02-01,687.9917602539062,690.6705837659835,652.7011722469766,657.0105839837964,26370544
2021-02-02,727.0327758789062,735.3953419095049,697.6122920046123,699.2894572101152,42420206
2021-02-03,733.6716918945312,736.8862352457415,718.3907250594965,735.628375401391,20237254
2021-02-04,735.6748657226562,739.8212303398263,719.0661472568776,729.5718178288212,24484684
2021-02-05,744.293701171875,753.9141839806551,721.1859458069237,721.1859458069237,27054716
2021-02-08,747.8577270507812,760.157033858061,743.4085273561383,754.7294924916777,17447580
2021-02-09,750.9324951171875,758.4565068510009,739.2155420064337,750.07062409712,18421366
2021-02-10,736.9094848632812,752.3301809012268,730.0377194757463,749.3019453067199,19788006
2021-02-11,732.5301513671875,744.3868921016784,728.7331985828974,737.0259277239086,13648618
2021-02-12,737.0026245117188,741.9177064770458,732.8329998671228,733.2523053924318,9910106
2021-02-15,753.1454467773438,757.0588701571608,743.8743760087222,745.4583874803633,10355244
2021-02-16,757.8275756835938,764.5129763820796,749.3484823473618,755.2884826208972,13897358
2021-02-17,739.1223754882812,755.5680457969456,737.4917872032456,754.7294347879077,12794426
2021-02-18,724.12109375,748.1838760972279,721.1860116520872,748.1838760972279,14720560
2021-02-19,717.0396118164062,728.7332490305126,714.1977404658691,719.7883294323337,17139508
2021-02-22,721.1859741210938,733.2523399717498,717.202656748423,719.8116437532008,29451838
2021-02-23,712.404052734375,725.7049605608184,709.375817264446,723.8647479080247,18239906
2021-02-24,748.416748046875,751.9108659969904,706.3941789149849,711.1694734468092,14314332
2021-02-25,748.3934326171875,762.3000096545275,746.3435388642035,749.9541271452258,20109570
2021-02-26,714.8499145507812,740.2405035257096,708.6070794654332,739.3786325217429,27912846
2021-03-01,726.2640991210938,732.6234053811512,717.7850051508801,728.6400880340791,13536018
2021-03-02,730.5966796875,739.5882318050076,722.5835260028767,734.0907973180748,16110038
2021-03-03,739.285400390625,743.5482352941176,729.1058823529412,737.9576470588236,11222410
2021-03-04,723.0728149414062,731.9012638353034,717.0396036284102,721.442226511474,16291438
2021-03-05,712.8001098632812,720.0678643152556,708.6537449089482,713.2659922880285,17445822
2021-03-08,707.9082641601562,724.4470883639638,704.6470875565886,718.3906175287667,15117050
2021-03-09,727.9412231445312,729.432024021368,716.6435753613281,719.7882814453125,15066696
2021-03-10,724.7965698242188,733.7648063462282,723.1194044980812,732.3671590960449,11055016
2021-03-12,723.026123046875,745.4117937253521,715.1527564719762,745.4117937253521,15631204
2021-03-15,712.171142578125,721.372319983862,705.9516239083291,721.372319983862,12230386
2021-03-16,704.4840087890625,717.6451852113574,703.4823503598336,713.2193028746565,13722366
2021-03-17,696.6572265625,716.9930044366868,694.2579208590815,710.1212391245092,21064428
2021-03-18,694.630615234375,709.0962856036157,690.0416852536216,704.2976744336461,18065540
2021-03-19,697.658935546875,704.0415020588046,686.73401536444,691.8354052000731,21235020
2021-03-22,684.4511108398438,696.4475821404212,680.3746400095504,696.4475821404212,14015632
2021-03-23,698.8934936523438,702.2944010496999,684.4278223858715,684.8471279199046,19761428
2021-03-24,688.9468383789062,701.8284397937207,685.3129333194655,694.5840034107844,16368900
2021-03-25,681.7490234375,696.7504713848288,675.6459751498256,694.2579549579342,23964356
2021-03-26,694.7704467773438,698.357718513874,686.7106584986326,696.0283065108258,12021258
2021-03-30,723.8413696289062,727.9644738383245,699.5456510700931,701.9216396323728,25607644
2021-03-31,695.865234375,721.1859305763878,693.2329875307913,721.1859305763878,30774506
2021-04-01,692.650634765625,698.5440583003154,682.5176929084517,698.5440583003154,35763762
2021-04-05,675.3430786132812,691.8353260425176,666.6776778227897,689.5059141703206,16006586
2021-04-06,670.9871215820312,681.4228986380695,667.4464267425923,680.1882989132204,15075734
2021-04-07,674.2250366210938,678.6509197498997,662.2751976696493,670.5446108839972,25088180
2021-04-08,667.5162353515625,680.6075176501199,666.444683228061,676.9270358129135,17613592
2021-04-09,662.3682861328125,667.5163092761001,659.2701568738823,664.3482862847833,28157816
