Price,Close,High,Low,Open,Volume
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
Date,,,,,
2021-01-01,80.0753173828125,81.00501070347968,79.87320906651853,80.80290238718572,13493039
2021-01-04,80.0753173828125,80.84332651758704,79.63067661982323,80.64121820129307,22325584
2021-01-05,78.9030990600586,79.54984825091982,78.41804025084136,79.54984825091982,23510160
2021-01-06,79.1052017211914,80.03490130323472,78.6201429468644,79.2264679567374,21952878
2021-01-07,78.41803741455078,79.63068747766239,78.29677117466818,79.30731289392786,24999580
2021-01-08,80.96459197998047,81.24754238656142,78.70097639162033,78.90308470601475,43240591
2021-01-11,80.03489685058594,81.85387177900834,79.79236439298697,81.44965512824781,22036573
2021-01-12,80.96459197998047,81.65175901535028,79.46899168703293,80.03489250019483,24262426
2021-01-13,82.90483856201172,84.36001482200726,80.96459738082766,81.04543947840685,49236964
2021-01-14,82.62187957763672,83.95579573658851,82.21766293358203,83.8345295098008,29301114
2021-01-15,81.2071304321289,83.75369680888309,80.76249577450973,82.86442132578755,24067229
2021-01-18,78.86266326904297,81.57091332902756,78.25633835257526,81.20711467843333,23613664
2021-01-19,80.56037902832031,81.53049651455149,78.86267034348748,79.22646285886003,22934496
2021-01-20,79.46897888183594,80.60078032578744,79.22644647650046,80.51993824662738,25599184
2021-01-21,77.6904296875,80.15615342737145,77.28621308541325,79.79235478477986,22667011
2021-01-22,76.03315734863281,78.01381654506956,75.10345778317719,77.85213234579766,26029669
2021-01-25,75.34597778320312,77.04369257291442,74.94176115095878,76.84158425679226,18599824
2021-01-27,73.8099594116211,75.26513558494959,73.40574277994268,75.18429349218518,22812859
2021-01-28,74.05249786376953,74.9013553969846,73.04195611844555,73.40575484747659,32227832
2021-01-29,71.91014862060547,74.86093177065004,71.26340559990113,74.37587296315745,36962884
2021-02-01,74.3758773803711,74.6992519938573,71.46551819471073,72.23352750486494,29033297
2021-02-02,76.11399841308594,77.08411593123711,75.10345676173816,75.10345676173816,29279584
2021-02-03,78.37760162353516,79.30730110057499,76.23525843156646,76.88200133500477,31420256
2021-02-04,80.0753173828125,81.00501070347968,78.41802672205944,78.66055916875473,39264443
2021-02-05,80.43911743164062,82.46020078419441,79.34773365483296,81.16670867213138,54911202
2021-02-08,81.08586120605469,81.61133790866174,77.69043769772931,77.77127979291066,53737961
2021-02-09,80.80290222167969,81.81344380107966,80.43910972023822,81.16670089097747,28074809
2021-02-10,80.7220687866211,81.24755169784021,79.75195123349117,80.84333502272658,19070866
2021-02-11,81.09712219238281,81.59720593385154,80.2219708756302,81.59720593385154,18452535
2021-02-12,79.97193145751953,81.5972116803916,79.0134402017478,81.51386544409539,21660998
2021-02-15,79.34683227539062,80.59704500888256,79.18013978782268,80.38867621996724,12574055
2021-02-16,81.68055725097656,82.63905485784659,79.59686956600267,79.88858457011699,32865663
2021-02-17,82.8057632446289,83.47254597554253,80.84709771607332,81.55555039334942,28774857
2021-02-18,86.18132781982422,86.88978039297285,82.97244991162603,83.09746609125014,50705280
2021-02-19,86.84811401367188,88.97347833478868,84.51438724974544,86.38970646523279,61069583
2021-02-22,85.05613708496094,88.59840628438216,84.51437699444385,86.93145607288983,30636415
2021-02-23,86.18132781982422,86.80643415358662,83.80592502330921,85.13948393022024,31233104
2021-02-24,86.01463317871094,87.26484590723238,85.0978117829107,87.09815342032717,16153025
2021-02-25,90.01531219482422,91.84895489967312,85.84793663024902,86.34802042621595,68361756
2021-02-26,89.43190002441406,92.47407970713648,87.34821182588541,89.26520115318472,67331805
2021-03-01,90.39037322998047,91.51556971677951,89.30685940119942,91.26552463995519,27205189
2021-03-02,93.80763244628906,94.76612379974796,89.93197165387011,90.39037917967417,53649872
2021-03-03,93.93264770507812,95.5995980200496,93.34921763840242,95.39122923067816,31702057
2021-03-04,92.34906005859375,94.18270306135643,92.09901494052997,92.93249018886056,28057179
2021-03-05,90.59873962402344,93.6409249704301,90.34870091268813,92.51573487214553,24778407
2021-03-08,92.14067840576172,94.43273501924921,91.26552697341133,92.22402464719731,28163362
2021-03-09,91.26553344726562,93.22419887503659,89.55690676153777,92.84913758251638,20611697
2021-03-10,91.39054870605469,92.18234753105006,90.80711230334866,91.97397874985016,13207045
2021-03-12,90.93213653564453,93.43256195656369,90.51539896549134,92.5157405740088,21763020
2021-03-15,92.0989990234375,92.51573657557975,89.76526618787673,91.64058517251686,20350674
2021-03-16,91.30721282958984,92.89081065933392,91.09884402473811,92.14068804899674,15360040
2021-03-17,88.8067855834961,91.59892624680322,88.47339422991215,91.43222739055567,18850429
2021-03-18,86.51471710205078,90.22367871826764,86.01462695967118,89.51522616177694,20023557
2021-03-19,90.43206024169922,91.30721175534467,85.01447137929328,85.30618643087135,72249183
2021-03-22,91.5572509765625,92.14068744164835,89.05682533482346,90.68210581730058,31980425
2021-03-23,90.55706024169922,91.84894267949078,90.09864644702212,91.68225022264981,14060206
